region_id,matched_legend_id,match_score,symbol_final,symbol_terminal,symbol_html,symbol_latex,symbol_conf,legend_text,legend_color_name,legend_color_rgb,area_px,centroid_x,centroid_y
782,34,0.9541400104595125,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4671,194.25882352941176,1191.8823529411766
783,15,0.9904924731461733,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",5849,1258.6172839506173,1219.3456790123457
784,3,0.9884553976848147,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",12746,4157.855555555556,1221.2111111111112
785,34,0.9161712924718393,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1634,157.61111111111111,1215.111111111111
786,7,0.9902497081093334,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",808,5517.4,1222.05
787,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1681,6370.428571428572,1215.0
788,7,0.9984056385684208,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4165,342.5357142857143,1220.9880952380952
789,7,0.9979330603317502,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2466,404.5,1226.1216216216217
790,59,0.9900434975722112,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",3779,2024.2403846153845,1215.1442307692307
791,43,0.9949281079093211,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",1443,2095.3132530120483,1230.0722891566265
792,0,0.9900636344868133,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",13204,2433.75,1229.9444444444443
793,0,0.9922121144234776,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",10983,2621.315789473684,1200.1754385964912
794,43,0.9956085024940694,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",4429,1366.2095238095237,1229.6571428571428
795,34,0.789000357326265,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1621,140.85714285714286,1231.5714285714287
796,7,0.9932209695630349,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5958,5853.816326530612,1256.8979591836735
797,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1521,6370.428571428572,1235.0
798,59,0.9916603757595381,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",40895,1848.842105263158,1213.3859649122808
799,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",48647,2902.7297297297296,1262.5135135135135
800,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",18286,3808.1944444444443,1232.9722222222222
801,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",12315,845.8088235294117,1241.8823529411766
802,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",46588,3384.5384615384614,1224.6923076923076
803,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",24239,509.69117647058823,1268.014705882353
804,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",38412,3130.4,1275.5
805,7,0.990007205430967,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4650,5796.961538461538,1270.576923076923
806,7,0.9904959940020609,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",11949,4692.155555555555,1269.2888888888888
807,7,0.9904358038239914,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",12284,1541.5,1235.3636363636363
808,7,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3466,239.109756097561,1230.6341463414635
809,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",41702,3647.1428571428573,1245.857142857143
810,34,0.7808062702353701,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1540,124.0,1255.5
811,26,0.9931971721493401,Unknown,Unknown,,Unknown,0.0,,khaki,"[232, 231, 115]",2037,1418.6486486486488,1259.2297297297298
812,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1681,6370.428571428572,1255.0
813,1,0.9913011973432876,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",7469,924.7375,1284.8625
814,59,0.9896824842236239,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",10191,1975.423076923077,1228.7692307692307
815,35,0.9461230771889663,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",16959,4326.066666666667,1283.5333333333333
816,34,0.9603253600494897,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1178,207.66666666666666,1260.75
817,0,0.9889042227219345,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",32519,2320.4054054054054,1256.972972972973
818,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",11723,738.3125,1273.3125
819,0,0.9895899232742317,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",4558,2605.75,1288.25
820,7,0.9931405723953904,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5087,5913.617021276596,1253.659574468085
821,1,0.9902953064760196,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",3461,644.6764705882352,1235.4117647058824
822,7,0.989128255324382,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",574,4611.0,1270.5
823,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",576,4990.5,1270.5
824,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",576,5742.5,1270.5
825,7,0.9894906313984855,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",18552,5111.979166666667,1263.7291666666667
826,43,0.993342790465533,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",3604,1488.6444444444444,1272.6555555555556
827,7,0.9940779988629121,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",60369,4507.78,1315.78
828,7,0.990007205430967,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",9004,4770.804347826087,1256.2391304347825
829,7,0.9904041629795872,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",9958,5680.946428571428,1349.5
830,34,0.7983199453776177,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1539,136.5,1278.1666666666667
831,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1522,6377.625,1276.0
832,1,0.9900919729501738,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",8586,657.0377358490566,1324.5094339622642
833,7,0.9976656777920395,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5297,2801.021739130435,1276.3695652173913
834,59,0.9998946907520965,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",46513,6046.982758620689,1268.0689655172414
835,7,0.9942570569849927,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2910,183.14492753623188,1262.6376811594203
836,15,0.9926517865947629,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",3845,989.4343434343434,1308.2626262626263
837,59,0.9925596154554799,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",10415,1635.0,1277.4666666666667
838,34,0.9529917166691465,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1501,208.53424657534248,1309.164383561644
839,59,0.9875890863434938,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",7532,2064.2,1265.8
840,3,0.9910260609439099,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",4678,3960.283950617284,1295.2345679012346
841,7,0.9981317826511296,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1374,241.45652173913044,1300.7826086956522
842,0,0.9899923790925893,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",5968,1208.7954545454545,1260.0454545454545
843,34,0.7876831723714023,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1540,124.0,1295.5
844,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1690,6383.222222222223,1294.6666666666667
845,59,0.988132776569153,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",9796,2165.277777777778,1240.7037037037037
846,0,0.9896609036155415,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",11472,2714.6666666666665,1245.871794871795
847,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1217,5000.615384615385,1308.8461538461538
848,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1217,5752.615384615385,1308.8461538461538
849,8,0.9976364132191664,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",1217,438.22222222222223,1318.6349206349207
850,7,0.9971717681470291,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",13600,344.12048192771084,1301.3373493975903
851,3,0.9906394776499982,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",3195,4095.4597701149423,1330.0229885057472
852,34,0.7742310334798679,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1463,124.0,1315.0
853,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1601,6370.428571428572,1315.2857142857142
854,0,0.9908192479661376,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",24362,1085.622950819672,1289.3934426229507
855,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",10277,3851.5,1335.9285714285713
856,2,0.8621422676612316,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",14789,4189.032258064516,1321.6451612903227
857,43,0.994675740202815,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",8740,1426.9150943396226,1342.7264150943397
858,7,0.9904041629795872,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5707,5185.089552238806,1334.865671641791
859,3,0.9945717347365243,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2569,4033.328767123288,1316.5890410958905
860,7,0.9911143626723737,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",805,4731.888888888889,1326.5555555555557
861,7,0.9901731515996673,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1105,4781.090909090909,1329.4545454545455
862,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",574,5120.0,1328.5
863,7,0.9968117200563641,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1446,5864.135135135135,1304.4054054054054
864,7,0.990007205430967,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5817,5934.4,1333.875
865,34,0.7702011527790044,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1617,124.0,1335.0
866,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1521,6370.428571428572,1335.0
867,7,0.9990775453860044,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1307,864.5384615384615,1338.7307692307693
868,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",2795,258.45098039215685,1326.8039215686274
869,7,0.9911143626723737,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4618,5823.0,1320.0
870,0,0.9890346511380378,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",18675,1316.212765957447,1276.6808510638298
871,8,0.9979051840478418,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",4653,497.8061224489796,1348.0714285714287
872,8,0.996092467010101,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",3143,575.5238095238095,1355.5714285714287
873,7,0.9893915289536465,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3660,5745.018518518518,1369.0925925925926
874,7,0.9966767020209907,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4180,923.2133333333334,1329.36
875,8,0.9971999899895867,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",2148,430.2926829268293,1351.4024390243903
876,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",2378,2764.723404255319,1339.8085106382978
877,7,0.9932228122419992,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3935,4993.7692307692305,1368.4871794871794
878,34,0.7962597762856899,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1463,124.0,1355.0
879,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1613,6394.333333333333,1354.5
880,48,0.7709602883550838,Unknown,Unknown,,Unknown,0.0,,gainsboro,"[222, 222, 222]",3545,74.88888888888889,1264.6666666666667
881,2,0.9957268086287314,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1649,305.2530120481928,1359.2289156626507
882,1,0.9940655192839678,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",1708,4054.2166666666667,1349.8
883,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",48516,5507.484848484848,1347.0151515151515
884,7,0.996608597779252,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3405,202.0754716981132,1362.9433962264152
885,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1339,476.1940298507463,1367.3731343283582
886,7,0.9987926590688538,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1875,231.02898550724638,1365.7536231884058
887,7,0.9951463880661288,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6194,793.8526315789474,1358.9157894736843
888,0,0.9895899232742317,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",39221,2491.74358974359,1402.051282051282
889,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",31681,3643.775,1470.975
890,34,0.78005707925799,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1617,124.0,1375.0
891,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1701,6387.8,1375.3
892,7,0.9946921902287105,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",30126,4873.96875,1357.984375
893,8,0.9985071315976407,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",4689,360.4727272727273,1382.409090909091
894,7,0.9986155581489157,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1057,839.8947368421053,1380.3157894736842
895,7,0.9960831401631232,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",5070,881.179104477612,1389.641791044776
896,35,1.0,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",3777,4218.017857142857,1396.1964285714287
897,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",20105,5202.081632653061,1408.7551020408164
898,8,0.9971728228485519,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",2074,449.9,1390.8875
899,3,0.9920455534789016,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",12885,3949.8130841121497,1383.3551401869158
900,43,0.9949639294434846,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 121]",1240,2046.40625,1399.09375
901,51,0.9100630508107399,Unknown,Unknown,,Unknown,0.0,,whitesmoke,"[249, 246, 246]",1086,1044.921875,1394.78125
902,3,0.9947684750658659,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 139]",2201,3852.7301587301586,1393.984126984127
903,34,0.7962597762856899,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1463,124.0,1395.0
904,51,0.93106980299357,Unknown,Unknown,,Unknown,0.0,,whitesmoke,"[249, 246, 246]",754,4168.64,1395.4
905,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1620,6387.8,1395.5
906,0,0.9930297321919729,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",26255,2670.3870967741937,1442.983870967742
907,0,0.9929177713015909,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",14153,1765.7333333333333,1396.0333333333333
908,8,0.9984826226223621,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",3195,804.0,1406.4476190476191
909,59,0.9921737586391057,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",31492,2013.4754098360656,1399.2295081967213
910,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",5757,3794.0263157894738,1409.3157894736842
911,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",23672,5340.263157894737,1452.5964912280701
912,7,0.9966673189245115,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",14147,743.8,1417.8285714285714
913,35,0.9881939823427285,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",4267,4226.924528301887,1441.245283018868
914,0,0.989665920616477,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",13897,2309.34375,1424.59375
915,0,0.9902041040699983,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",32493,2115.3636363636365,1405.4545454545455
916,7,0.98970987379945,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",29901,4732.864406779661,1417.457627118644
917,7,0.9938054334846333,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10839,986.3939393939394,1407.6666666666667
918,34,0.7873528610103435,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1617,124.0,1415.0
919,8,0.996092467010101,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",4609,276.86607142857144,1404.044642857143
920,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1539,6387.8,1415.3
921,59,0.9919223800014412,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",37798,1544.764705882353,1357.3529411764705
922,7,0.9904041629795872,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6976,5992.34693877551,1391.3877551020407
923,1,0.9940218807859524,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 234, 88]",6150,5703.617647058823,1435.3725490196077
924,7,0.9983627352766206,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2345,471.53684210526313,1415.8947368421052
925,7,0.9894906313984855,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",30358,5817.975,1464.275
926,30,0.9912662953230873,Unknown,Unknown,,Unknown,0.0,,gold,"[236, 234, 50]",3438,5630.785714285715,1446.404761904762
927,59,0.9906240891921885,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",26179,1830.126984126984,1508.063492063492
928,2,0.9751887800663905,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",680,896.0,1432.0
929,0,0.99038485984473,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",16857,1100.1612903225807,1441.9032258064517
930,34,0.9246209205784389,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1463,124.0,1435.0
931,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1655,6386.916666666667,1436.75
932,7,0.9937081206818205,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",16763,592.8529411764706,1411.7941176470588
933,0,0.9897247157901651,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",42745,1307.9347826086957,1482.8478260869565
934,7,0.9941275861338132,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4553,327.6063829787234,1438.6702127659576
935,8,0.9961534037565924,Unknown,Unknown,,Unknown,0.0,,khaki,"[237, 234, 86]",2853,838.5,1437.6477272727273
936,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",54887,3423.6666666666665,1452.3809523809523
937,7,0.9945171354070071,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",34934,5044.826086956522,1449.1304347826087
938,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",39843,2787.0232558139537,1450.139534883721
939,2,0.8604970343192891,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",31896,4142.75,1432.2
940,7,0.9936380626326106,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3336,249.11764705882354,1425.9411764705883
941,7,0.9937733902422908,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",4427,193.04545454545453,1417.409090909091
942,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",10550,3093.676470588235,1399.7058823529412
943,35,0.997105482869295,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",20331,4295.363636363636,1482.1818181818182
944,34,0.9306670264529587,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1613,142.75,1452.25
945,34,0.7474374184601957,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1584,6400.0,1453.111111111111
946,7,0.9243773973899271,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",10471,4852.4,1493.8363636363636
947,7,0.9892814586614531,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",753,483.9230769230769,1448.076923076923
948,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",18840,3022.3684210526317,1489.4736842105262
949,59,0.9900693724908244,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",8676,1449.765625,1416.78125
950,2,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",1651,882.3030303030303,1462.7575757575758
951,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",12623,2913.2083333333335,1460.3333333333333
952,5,0.998489723938703,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",21115,4016.46875,1483.71875
953,7,0.991867542002545,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2675,272.09615384615387,1469.173076923077
954,34,0.9218488216820068,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1463,124.0,1475.0
955,59,1.0,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",32273,6106.283333333334,1450.85
956,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1683,6381.583333333333,1474.0
957,35,1.0,Unknown,Unknown,,Unknown,0.0,,violet,"[224, 137, 223]",11190,4402.982758620689,1442.6724137931035
958,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",21432,3157.6470588235293,1455.9411764705883
959,7,0.9894856039270382,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3770,5983.419354838709,1484.9354838709678
960,34,0.9633692864411909,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",2605,3721.96875,1484.0833333333333
961,5,0.9990532055728897,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",14730,5557.953488372093,1500.9302325581396
962,34,0.921163872257442,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1617,124.0,1495.0
963,34,0.9675861620106854,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",878,3559.7758620689656,1495.4137931034484
964,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1520,6388.3,1495.3
965,7,0.9923969141161563,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6890,956.7948717948718,1493.474358974359
966,13,0.9910920043099855,Unknown,Unknown,,Unknown,0.0,,khaki,"[235, 224, 122]",3817,1740.8915662650602,1499.698795180723
967,11,0.9941219793002708,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 106]",7605,687.7184466019418,1510.2524271844661
968,7,0.9972064431227426,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",2688,307.531914893617,1508.531914893617
969,7,0.9892191812967824,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",3779,220.8181818181818,1512.7272727272727
970,59,0.9916921566384603,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",9533,1412.7454545454545,1495.6181818181817
971,0,0.9954682357320864,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",7158,1029.3333333333333,1467.642857142857
972,7,0.9984386066875323,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",6119,839.4485981308411,1516.233644859813
973,15,0.9902311563623643,Unknown,Unknown,,Unknown,0.0,,khaki,"[234, 233, 107]",6794,1977.1475409836066,1545.8524590163934
974,34,0.9200208542038041,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1472,101.88888888888889,1518.3333333333333
975,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1600,6388.3,1515.1
976,7,0.9895769043732879,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1412,617.4146341463414,1531.3902439024391
977,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",719,5870.9,1517.9
978,59,0.9899061386006162,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 237, 116]",4454,1680.8181818181818,1553.8181818181818
979,7,0.9904305049262981,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",1412,271.3333333333333,1534.2666666666667
980,7,0.988970773263802,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",874,4769.428571428572,1520.642857142857
981,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",11238,5178.443181818182,1525.3863636363637
982,7,0.9969305898646755,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",943,639.8305084745763,1532.0169491525423
983,34,0.9595850664417254,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",4720,5430.880733944954,1507.788990825688
984,5,1.0,Unknown,Unknown,,Unknown,0.0,,yellow,"[241, 240, 63]",2307,5316.0,1544.3472222222222
985,2,0.9961013091833482,Unknown,Unknown,,Unknown,0.0,,khaki,"[239, 229, 88]",3411,3705.896103896104,1528.3896103896104
986,7,0.9937680075875348,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",13493,365.3965517241379,1520.5344827586207
987,0,0.9898946926694414,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 236, 105]",14491,2542.9347826086955,1547.0434782608695
988,34,0.9547364567299396,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1086,5273.22,1524.82
989,34,0.9221077372717175,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1656,92.0,1533.5263157894738
990,34,0.7480608143450012,Unknown,Unknown,,Unknown,0.0,,lavender,"[235, 235, 235]",1600,6388.3,1535.1
991,7,0.989774018359693,Unknown,Unknown,,Unknown,0.0,,khaki,"[236, 232, 101]",15110,552.6981132075472,1547.566037735849
